smiles,Transfer_Learning,Index,UMAP_1,UMAP_2,PCA_1,PCA_2,TNSE_1,TNSE_2
c1c2c(cs1)c(=O)n(-c1c(C(=O)O)n(Cc3ccnc(N)c3)c3c1cc(C(F)(F)F)cc3)c(=O)[nH]2,Fine-Tuning_Dataset,30,0.56694233,-10.549175,-2.2879788413043687,-2.726993777172779,-11.884821,36.468666
OC(=O)c1c(-n2c(=O)c3cscc3[nH]c2=O)c2c(ccc(C(F)(F)F)c2)n1Cc1cc(N)ncc1,Fine-Tuning_Dataset,31,0.5337514,-10.603117,-2.2879788413043687,-2.726993777172779,-12.45875,37.007385
[nH]1c(=O)n(-c2c3cc(C(F)(F)F)ccc3n(Cc3ccnc(N)c3)c2C(O)=O)c(=O)c2c1csc2,Fine-Tuning_Dataset,32,0.52852064,-10.60698,-2.2879788413043687,-2.726993777172779,-11.952315,37.141155
c12c(csc1)[nH]c(=O)n(-c1c3c(ccc(C(F)(F)F)c3)n(Cc3ccnc(N)c3)c1C(=O)O)c2=O,Fine-Tuning_Dataset,33,0.502918,-10.629479,-2.2879788413043687,-2.726993777172779,-11.952315,37.141155
c1c2c(-n3c(=O)c4cscc4[nH]c3=O)c(C(O)=O)n(Cc3ccnc(N)c3)c2ccc1C(F)(F)F,Fine-Tuning_Dataset,34,0.52762276,-10.614024,-2.2879788413043687,-2.726993777172779,-11.952315,37.141155
O=c1n(-c2c(C(O)=O)n(Cc3cc(N)ncc3)c3ccc(C(F)(F)F)cc23)c(=O)[nH]c2c1csc2,Fine-Tuning_Dataset,35,0.541405,-10.5801935,-2.2879788413043687,-2.726993777172779,-11.630634,36.684193
c1(Cn2c(C(O)=O)c(-n3c(=O)c4cscc4[nH]c3=O)c3c2ccc(C(F)(F)F)c3)cc(N)ncc1,Fine-Tuning_Dataset,36,0.51575816,-10.614767,-2.2879788413043687,-2.726993777172779,-11.952315,37.141155
c1(-n2c(=O)c3cscc3[nH]c2=O)c2cc(C(F)(F)F)ccc2n(Cc2cc(N)ncc2)c1C(O)=O,Fine-Tuning_Dataset,37,0.51540947,-10.62661,-2.2879788413043687,-2.726993777172779,-12.3555765,36.617268
FC(F)(F)c1ccc2n(Cc3cc(N)ncc3)c(C(=O)O)c(-n3c(=O)c4c(csc4)[nH]c3=O)c2c1,Fine-Tuning_Dataset,38,0.5286376,-10.608715,-2.2879788413043687,-2.726993777172779,-12.3555765,36.617268
CS(=O)(=O)Nc1cccc(c1)S(=O)(=O)NC(=O)c2c(c3cc(ccc3n2Cc4ccnc(c4)N)Cl)C5=CC=CNC5=O,Fine-Tuning_Dataset,39,0.8647411,-10.673929,-3.124875790682836,-3.30396815955535,-8.486201,42.10275
C(n1c2c(c(-c3ccc[nH]c3=O)c1C(NS(=O)(=O)c1cc(NS(=O)(C)=O)ccc1)=O)cc(Cl)cc2)c1cc(N)ncc1,Fine-Tuning_Dataset,40,0.88406146,-10.642195,-3.124875790682836,-3.30396815955535,-8.017699,41.986008
[nH]1c(=O)c(-c2c3cc(Cl)ccc3n(Cc3ccnc(N)c3)c2C(NS(=O)(=O)c2cc(NS(=O)(C)=O)ccc2)=O)ccc1,Fine-Tuning_Dataset,41,0.8408506,-10.706193,-3.124875790682836,-3.30396815955535,-7.8124576,42.252136
c1c(NS(=O)(=O)C)cc(S(=O)(=O)NC(c2n(Cc3ccnc(N)c3)c3c(c2-c2c(=O)[nH]ccc2)cc(Cl)cc3)=O)cc1,Fine-Tuning_Dataset,42,0.94225645,-10.66392,-3.124875790682836,-3.30396815955535,-7.978783,42.677414
c12c(c(-c3ccc[nH]c3=O)c(C(NS(=O)(=O)c3cccc(NS(=O)(=O)C)c3)=O)n1Cc1cc(N)ncc1)cc(Cl)cc2,Fine-Tuning_Dataset,43,0.9016616,-10.637534,-3.124875790682836,-3.30396815955535,-8.513892,42.617584
c1(C(=O)NS(=O)(=O)c2cccc(NS(=O)(C)=O)c2)c(-c2ccc[nH]c2=O)c2cc(Cl)ccc2n1Cc1ccnc(N)c1,Fine-Tuning_Dataset,44,0.9000367,-10.682827,-3.124875790682836,-3.30396815955535,-8.435182,42.67446
S(c1cccc(NS(=O)(=O)C)c1)(=O)(NC(c1c(-c2c(=O)[nH]ccc2)c2c(ccc(Cl)c2)n1Cc1cc(N)ncc1)=O)=O,Fine-Tuning_Dataset,45,0.8811099,-10.671446,-3.124875790682836,-3.30396815955535,-7.978783,42.677414
c12c(cc(Cl)cc1)c(-c1c(=O)[nH]ccc1)c(C(NS(=O)(c1cccc(NS(=O)(C)=O)c1)=O)=O)n2Cc1cc(N)ncc1,Fine-Tuning_Dataset,46,0.8835436,-10.683587,-3.124875790682836,-3.30396815955535,-8.486201,42.10275
n1(Cc2ccnc(N)c2)c2c(cc(Cl)cc2)c(-c2ccc[nH]c2=O)c1C(=O)NS(=O)(=O)c1cccc(NS(C)(=O)=O)c1,Fine-Tuning_Dataset,47,0.8879291,-10.640339,-3.124875790682836,-3.30396815955535,-7.8124576,42.252136
c1ccc(NS(=O)(=O)C)cc1S(NC(=O)c1c(-c2ccc[nH]c2=O)c2cc(Cl)ccc2n1Cc1ccnc(N)c1)(=O)=O,Fine-Tuning_Dataset,48,0.88752884,-10.632566,-3.124875790682836,-3.30396815955535,-8.486201,42.10275
c1ccc(c(c1)Oc2ccc(cc2)CC(C(=O)O)NC(=O)C34CC5CC(C3)CC(C5)C4)Br,Fine-Tuning_Dataset,49,-7.502543,-2.0735958,1.7129245741981196,-0.17315323215827308,-23.735277,-20.12529
N(C(=O)C12CC3CC(C1)CC(C3)C2)C(Cc1ccc(Oc2ccccc2Br)cc1)C(=O)O,Fine-Tuning_Dataset,50,-7.515788,-2.0585134,1.7129245741981196,-0.17315323215827308,-23.10818,-20.402407
C1C2(C(=O)NC(C(O)=O)Cc3ccc(Oc4c(Br)cccc4)cc3)CC3CC(CC1C3)C2,Fine-Tuning_Dataset,51,-7.464589,-2.0943167,1.7129245741981196,-0.17315323215827308,-23.536905,-20.734453
O=C(NC(C(O)=O)Cc1ccc(Oc2ccccc2Br)cc1)C12CC3CC(CC(C3)C1)C2,Fine-Tuning_Dataset,52,-7.495967,-2.0570097,1.7129245741981196,-0.17315323215827308,-23.173481,-20.581106
O(c1ccccc1Br)c1ccc(CC(NC(=O)C23CC4CC(CC(C4)C2)C3)C(=O)O)cc1,Fine-Tuning_Dataset,53,-7.483003,-2.0708866,1.7129245741981196,-0.17315323215827308,-23.826054,-20.473852
c1cc(CC(C(O)=O)NC(=O)C23CC4CC(CC(C4)C2)C3)ccc1Oc1c(Br)cccc1,Fine-Tuning_Dataset,54,-7.502814,-2.0544631,1.7129245741981196,-0.17315323215827308,-23.826054,-20.473852
c1c(Oc2c(Br)cccc2)ccc(CC(NC(=O)C23CC4CC(CC(C2)C4)C3)C(O)=O)c1,Fine-Tuning_Dataset,55,-7.4800053,-2.076056,1.7129245741981196,-0.17315323215827308,-23.173567,-20.180923
c1cc(Oc2ccc(CC(C(=O)O)NC(=O)C34CC5CC(C3)CC(C4)C5)cc2)c(Br)cc1,Fine-Tuning_Dataset,56,-7.4796705,-2.0718558,1.7129245741981196,-0.17315323215827308,-23.33313,-20.041138
OC(=O)C(Cc1ccc(Oc2ccccc2Br)cc1)NC(C12CC3CC(C1)CC(C3)C2)=O,Fine-Tuning_Dataset,57,-7.481694,-2.0720677,1.7129245741981196,-0.17315323215827308,-23.619974,-20.056046
Brc1c(Oc2ccc(CC(C(O)=O)NC(C34CC5CC(C3)CC(C5)C4)=O)cc2)cccc1,Fine-Tuning_Dataset,58,-7.4923897,-2.0723372,1.7129245741981196,-0.17315323215827308,-23.432018,-20.734955
CC1CCC(CC1)C(=O)N(c2cc(sc2C(=O)O)c3ccccc3)C(C)C,Fine-Tuning_Dataset,59,-2.8076441,-0.52979934,1.016541680383567,0.4935224037930095,-28.823343,1.9589545
c1(C(O)=O)sc(-c2ccccc2)cc1N(C(C1CCC(C)CC1)=O)C(C)C,Fine-Tuning_Dataset,60,-2.8153996,-0.53409857,1.016541680383567,0.4935224037930095,-28.940105,2.2390187
c1c(-c2cc(N(C(=O)C3CCC(C)CC3)C(C)C)c(C(=O)O)s2)cccc1,Fine-Tuning_Dataset,61,-2.8158214,-0.5295247,1.016541680383567,0.4935224037930095,-28.822954,1.9640291
c1cccc(-c2cc(N(C(C3CCC(C)CC3)=O)C(C)C)c(C(O)=O)s2)c1,Fine-Tuning_Dataset,62,-2.8140228,-0.5305926,1.016541680383567,0.4935224037930095,-29.494184,2.08537
C(=O)(O)c1c(N(C(C)C)C(C2CCC(C)CC2)=O)cc(-c2ccccc2)s1,Fine-Tuning_Dataset,63,-2.8170738,-0.52633023,1.016541680383567,0.4935224037930095,-29.517355,1.8980322
C1C(C)CCC(C(N(c2cc(-c3ccccc3)sc2C(=O)O)C(C)C)=O)C1,Fine-Tuning_Dataset,64,-2.7870035,-0.56516635,1.016541680383567,0.4935224037930095,-29.300953,1.6385777
N(C(=O)C1CCC(C)CC1)(c1cc(-c2ccccc2)sc1C(O)=O)C(C)C,Fine-Tuning_Dataset,65,-2.8258789,-0.53658414,1.016541680383567,0.4935224037930095,-29.315058,1.6435452
c1cccc(-c2sc(C(O)=O)c(N(C(=O)C3CCC(C)CC3)C(C)C)c2)c1,Fine-Tuning_Dataset,66,-2.8299098,-0.5222623,1.016541680383567,0.4935224037930095,-29.341417,2.2675486
N(c1cc(-c2ccccc2)sc1C(=O)O)(C(C)C)C(=O)C1CCC(C)CC1,Fine-Tuning_Dataset,67,-2.8175666,-0.5363388,1.016541680383567,0.4935224037930095,-29.026546,1.667598
c1(C(O)=O)sc(-c2ccccc2)cc1N(C(C1CCC(C)CC1)=O)C(C)C,Fine-Tuning_Dataset,68,-2.8196456,-0.53378236,1.016541680383567,0.4935224037930095,-29.123142,2.3140824
CC(C)CCN1c2ccccc2C(=C(C1=O)C3=NS(=O)(=O)c4ccccc4N3)O,Fine-Tuning_Dataset,69,-4.2019343,-8.070616,-0.6445268393321065,-1.4172477252439037,18.660862,27.196962
N1c2c(cccc2)S(=O)(=O)N=C1c1c(O)c2c(n(CCC(C)C)c1=O)cccc2,Fine-Tuning_Dataset,70,-4.215953,-8.108527,-0.6445268393321065,-1.4172477252439037,19.038538,27.290377
c1(=O)n(CCC(C)C)c2ccccc2c(O)c1C1=NS(=O)(=O)c2c(cccc2)N1,Fine-Tuning_Dataset,71,-4.2280393,-8.1056,-0.6445268393321065,-1.4172477252439037,18.994003,27.792284
c1ccc2c(c1)NC(c1c(O)c3ccccc3n(CCC(C)C)c1=O)=NS2(=O)=O,Fine-Tuning_Dataset,72,-4.2191396,-8.097918,-0.6445268393321065,-1.4172477252439037,18.994003,27.792284
c1(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc2n1CCC(C)C,Fine-Tuning_Dataset,73,-4.266156,-8.158408,-0.6445268393321065,-1.4172477252439037,18.994003,27.792284
c12c(cccc1)S(=O)(=O)N=C(c1c(=O)n(CCC(C)C)c3c(c1O)cccc3)N2,Fine-Tuning_Dataset,74,-4.168198,-8.131275,-0.6445268393321065,-1.4172477252439037,18.427233,27.59253
c12ccccc1n(CCC(C)C)c(=O)c(C1=NS(=O)(=O)c3c(cccc3)N1)c2O,Fine-Tuning_Dataset,75,-4.165421,-8.109051,-0.6445268393321065,-1.4172477252439037,18.57098,27.870596
c12c(cccc1)NC(c1c(=O)n(CCC(C)C)c3c(cccc3)c1O)=NS2(=O)=O,Fine-Tuning_Dataset,76,-4.2261496,-8.072664,-0.6445268393321065,-1.4172477252439037,19.038538,27.290377
c1cc2n(CCC(C)C)c(=O)c(C3=NS(=O)(=O)c4ccccc4N3)c(O)c2cc1,Fine-Tuning_Dataset,77,-4.1781015,-8.122561,-0.6445268393321065,-1.4172477252439037,18.427233,27.59253
N1C(c2c(O)c3c(n(CCC(C)C)c2=O)cccc3)=NS(=O)(=O)c2ccccc21,Fine-Tuning_Dataset,78,-4.263201,-8.070346,-0.6445268393321065,-1.4172477252439037,18.602787,27.222036
CN1c2ccc(cc2CS1(=O)=O)c3cncc(c3N4CCC5(CC4)CNC(=O)O5)Cl,Fine-Tuning_Dataset,79,-12.078712,-2.7729347,-1.7566831555166151,0.6877386923001877,37.355465,14.181113
CN1S(=O)(=O)Cc2cc(-c3cncc(Cl)c3N3CCC4(CC3)CNC(=O)O4)ccc21,Fine-Tuning_Dataset,80,-12.09119,-2.7861722,-1.7566831555166151,0.6877386923001877,36.940445,13.477602
N1C(=O)OC2(CCN(c3c(-c4ccc5c(c4)CS(=O)(=O)N5C)cncc3Cl)CC2)C1,Fine-Tuning_Dataset,81,-12.084838,-2.779435,-1.7566831555166151,0.6877386923001877,36.841225,13.989925
O1C(=O)NCC12CCN(c1c(Cl)cncc1-c1ccc3c(c1)CS(=O)(=O)N3C)CC2,Fine-Tuning_Dataset,82,-12.064651,-2.7842157,-1.7566831555166151,0.6877386923001877,37.355465,14.181113
N1(C)S(=O)(=O)Cc2cc(-c3c(N4CCC5(OC(=O)NC5)CC4)c(Cl)cnc3)ccc21,Fine-Tuning_Dataset,83,-12.072945,-2.7673862,-1.7566831555166151,0.6877386923001877,37.438137,13.709384
O=S1(=O)Cc2cc(-c3c(N4CCC5(OC(=O)NC5)CC4)c(Cl)cnc3)ccc2N1C,Fine-Tuning_Dataset,84,-12.075613,-2.7862842,-1.7566831555166151,0.6877386923001877,37.19752,13.429537
S1(=O)(=O)Cc2c(ccc(-c3c(N4CCC5(OC(=O)NC5)CC4)c(Cl)cnc3)c2)N1C,Fine-Tuning_Dataset,85,-12.071526,-2.7631514,-1.7566831555166151,0.6877386923001877,36.9628,14.145191
C1CN(c2c(Cl)cncc2-c2ccc3c(c2)CS(=O)(=O)N3C)CCC12OC(=O)NC2,Fine-Tuning_Dataset,86,-12.082188,-2.7787297,-1.7566831555166151,0.6877386923001877,36.796158,13.729457
c1c2c(ccc1-c1c(N3CCC4(CC3)OC(=O)NC4)c(Cl)cnc1)N(C)S(=O)(=O)C2,Fine-Tuning_Dataset,87,-12.08541,-2.779653,-1.7566831555166151,0.6877386923001877,37.19679,13.425892
C1(=O)NCC2(CCN(c3c(-c4ccc5c(c4)CS(=O)(=O)N5C)cncc3Cl)CC2)O1,Fine-Tuning_Dataset,88,-12.085384,-2.7796173,-1.7566831555166151,0.6877386923001877,37.487164,13.958594
CNC(=O)c1cc(ccn1)Oc2ccc(cc2)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl,Fine-Tuning_Dataset,89,-5.703404,-0.6603948,-0.42018919165550495,0.6532449402239507,19.152367,-33.43731
c1(Oc2cc(C(=O)NC)ncc2)ccc(NC(=O)Nc2cc(C(F)(F)F)c(Cl)cc2)cc1,Fine-Tuning_Dataset,90,-5.709325,-0.6601643,-0.42018919165550495,0.6532449402239507,19.00455,-34.07548
C(c1nccc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)c1)(NC)=O,Fine-Tuning_Dataset,91,-5.7028475,-0.6678907,-0.42018919165550495,0.6532449402239507,19.196781,-33.448536
c1cc(Oc2ccc(NC(=O)Nc3cc(C(F)(F)F)c(Cl)cc3)cc2)cc(C(=O)NC)n1,Fine-Tuning_Dataset,92,-5.688863,-0.6745121,-0.42018919165550495,0.6532449402239507,19.349749,-33.74256
C(c1cc(NC(Nc2ccc(Oc3cc(C(=O)NC)ncc3)cc2)=O)ccc1Cl)(F)(F)F,Fine-Tuning_Dataset,93,-5.6907263,-0.6858024,-0.42018919165550495,0.6532449402239507,19.321657,-33.844685
N(c1ccc(Cl)c(C(F)(F)F)c1)C(Nc1ccc(Oc2cc(C(=O)NC)ncc2)cc1)=O,Fine-Tuning_Dataset,94,-5.696535,-0.6744652,-0.42018919165550495,0.6532449402239507,18.649075,-33.772667
c1(NC(=O)Nc2ccc(Oc3ccnc(C(NC)=O)c3)cc2)cc(C(F)(F)F)c(Cl)cc1,Fine-Tuning_Dataset,95,-5.698402,-0.6760982,-0.42018919165550495,0.6532449402239507,18.654823,-33.857685
C(F)(c1c(Cl)ccc(NC(=O)Nc2ccc(Oc3cc(C(=O)NC)ncc3)cc2)c1)(F)F,Fine-Tuning_Dataset,96,-5.6940985,-0.6801305,-0.42018919165550495,0.6532449402239507,18.649075,-33.772667
c1cc(Oc2cc(C(NC)=O)ncc2)ccc1NC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,Fine-Tuning_Dataset,97,-5.6943574,-0.6813102,-0.42018919165550495,0.6532449402239507,18.991117,-34.073315
c1cc(Oc2cc(C(=O)NC)ncc2)ccc1NC(=O)Nc1cc(C(F)(F)F)c(Cl)cc1,Fine-Tuning_Dataset,98,-5.6923804,-0.67923146,-0.42018919165550495,0.6532449402239507,19.030247,-33.43804
c1cc2c(cc1c3cncc(c3N4CCC5(CCNC5=O)CC4)Cl)n[nH]c2N,Fine-Tuning_Dataset,99,-0.042903077,-3.9255078,-2.1440722044724283,0.30198950956196996,33.562134,11.466639
Nc1[nH]nc2cc(-c3c(N4CCC5(CC4)CCNC5=O)c(Cl)cnc3)ccc21,Fine-Tuning_Dataset,100,-0.05730314,-3.9102354,-2.1440722044724283,0.30198950956196996,33.450912,10.865516
c1(N2CCC3(C(=O)NCC3)CC2)c(-c2cc3n[nH]c(N)c3cc2)cncc1Cl,Fine-Tuning_Dataset,101,-0.053949013,-3.9219303,-2.1440722044724283,0.30198950956196996,33.04101,11.313759
C1CC2(CCN1c1c(-c3ccc4c(N)[nH]nc4c3)cncc1Cl)C(=O)NCC2,Fine-Tuning_Dataset,102,-0.04617849,-3.909704,-2.1440722044724283,0.30198950956196996,33.04101,11.313759
c1(N2CCC3(CC2)CCNC3=O)c(-c2cc3c(cc2)c(N)[nH]n3)cncc1Cl,Fine-Tuning_Dataset,103,-0.061584104,-3.905586,-2.1440722044724283,0.30198950956196996,33.450912,10.865516
N1(c2c(-c3cc4n[nH]c(N)c4cc3)cncc2Cl)CCC2(CCNC2=O)CC1,Fine-Tuning_Dataset,104,-0.04744514,-3.9206944,-2.1440722044724283,0.30198950956196996,33.632404,11.420722
c1(N2CCC3(C(=O)NCC3)CC2)c(Cl)cncc1-c1ccc2c(N)[nH]nc2c1,Fine-Tuning_Dataset,105,-0.04546469,-3.895393,-2.1440722044724283,0.30198950956196996,33.450912,10.865516
c1c(-c2ccc3c(n[nH]c3N)c2)c(N2CCC3(CC2)CCNC3=O)c(Cl)cn1,Fine-Tuning_Dataset,106,-0.054035634,-3.9156291,-2.1440722044724283,0.30198950956196996,33.04101,11.313759
c1c2c(n[nH]c2N)cc(-c2cncc(Cl)c2N2CCC3(C(=O)NCC3)CC2)c1,Fine-Tuning_Dataset,107,-0.030357156,-3.9397006,-2.1440722044724283,0.30198950956196996,33.450912,10.865516
c12ccc(-c3c(N4CCC5(CC4)C(=O)NCC5)c(Cl)cnc3)cc1n[nH]c2N,Fine-Tuning_Dataset,108,-0.056935742,-3.914827,-2.1440722044724283,0.30198950956196996,33.450912,10.865516
c1cc(cc(c1)Br)N2C(=O)c3cccc4c3c(ccc4NCCO)C2=O,Fine-Tuning_Dataset,109,-2.7165244,1.619466,-0.7353438269517787,0.023455069031370828,31.2499,-17.275455
C(CNc1ccc2c3c(cccc31)C(=O)N(c1cccc(Br)c1)C2=O)O,Fine-Tuning_Dataset,110,-2.7164724,1.6192889,-0.7353438269517787,0.023455069031370828,31.136677,-17.111582
O=C1N(c2cccc(Br)c2)C(=O)c2cccc3c(NCCO)ccc1c23,Fine-Tuning_Dataset,111,-2.7388613,1.5965899,-0.7353438269517787,0.023455069031370828,31.139338,-16.88351
