smiles,Transfer_Learning,Index,UMAP_1,UMAP_2,PCA_1,PCA_2,TNSE_1,TNSE_2
NS(=O)(=O)c1cn(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])ccc1=O,Pre-Training_Dataset,973325,-0.06670976,1.7710735,-0.9173614653831097,-0.20735352520461778,-4.9801364,-29.52053
COc1cncc(N2CC3CNC3C2)c1,Pre-Training_Dataset,1419366,-0.2564964,-0.10531537,-0.6524452338706921,0.7725775770881608,-10.190307,1.4456813
O=C(CBr)COC(=O)c1ccccc1,Pre-Training_Dataset,1590988,-1.9607705,-1.4261174,0.6351555627690623,-0.9042864851921397,1.8224295,1.4079739
Cc1nn(C)c(N(C)C)c1CNCc1ccccc1Cn1cccn1,Pre-Training_Dataset,1055785,-1.445656,2.106438,-0.18615188717499695,-0.286522118433683,-0.6746337,-4.7055225
O=C(COc1ccc(Br)cc1)NCC(=O)Nc1ccc(F)cc1,Pre-Training_Dataset,385846,-1.6050563,0.960895,0.2677626785366052,-1.0936805851235747,7.094321,8.129288
O=C1C(N2CCCC2)=C(N2CC2)C(=O)C(N2CCCC2)=C1N1CC1,Pre-Training_Dataset,788353,-2.126785,0.4067398,-0.7478745339411003,1.2006813330343569,16.986444,21.798317
CC12CCC(=O)C=C1CCC1C2=CCC2(C)C1CCC2(O)C(=O)CO,Pre-Training_Dataset,148626,-2.3898768,-1.4248904,0.01224632981544736,1.2146494913344617,-8.488653,36.9061
Cn1cc2c3cc(Cl)ccc3nc-2c2ccccc21,Pre-Training_Dataset,1292045,-2.7207017,2.3191218,-1.3918351331311787,-0.656369525806548,18.654995,-15.554398
Cc1c(OCc2ccccc2)ccc2c(=O)nc(N3CCOCC3)oc12,Pre-Training_Dataset,1275602,-1.1900921,-0.4116947,0.09603435834551587,0.6477800762232637,15.137618,13.928796
FC(F)(F)c1cccc(C#Cc2ccc3nnc(-c4ccncc4)n3c2)c1,Pre-Training_Dataset,140445,-2.7451715,1.1808801,-1.5246401889228707,-0.5496655625590312,10.011436,-1.7659837
CC(Oc1ccccc1Cl)C(=O)N(CC1CCCN1)c1ccccc1Cl,Pre-Training_Dataset,1055627,-2.8214705,-0.7880234,0.6294087108460287,0.6623788775901948,-19.910582,18.251879
CC(Oc1cccc([N+](=O)[O-])c1)C(=O)NCCC1=CCCCC1,Pre-Training_Dataset,537268,-0.1853403,1.5038104,1.199935821408211,-0.44636352954943226,-4.0982623,-28.192537
O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,Pre-Training_Dataset,1041452,-2.7309093,1.7816086,-0.9540384639370723,-0.07616728044570295,4.969677,-4.597808
Cc1ccccc1Oc1cccc(COc2ccccc2CCC(=O)OCCCOP(=O)(O)OCC(N)C(=O)O)c1,Pre-Training_Dataset,1510872,-0.023756161,-0.18307641,1.2568611486591144,-1.3649062004996044,-24.093422,3.67068
CC(=O)NS(=O)(=O)c1ccc(NC(=O)C2c3ccccc3Oc3ccccc32)cc1,Pre-Training_Dataset,713591,-4.4219966,0.7126368,1.068528289370113,-0.4124166019403627,-16.265461,-20.66166
C=C1CCC2C(C)(C=O)C(=O)CCC2(C)C1CC=C1C(=O)OCC1O,Pre-Training_Dataset,697822,-2.3728325,-1.4667966,0.08867900705430039,1.4483054112867022,-9.814491,25.299698
COCc1cc(CN(C)C(C(=O)O)c2cc(C)c(OC)c(C)c2)n[nH]1,Pre-Training_Dataset,547109,0.13519678,-0.002353483,0.4814952950645147,-0.7812313784186211,-3.600937,41.476074
CC(=O)c1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[nH]c2c(F)ccc(F)c2c1=O,Pre-Training_Dataset,404580,-2.531856,1.1469146,-0.8621033379085414,-0.7613049094457371,30.69087,7.863391
Nc1nc(=O)n(C2OC(CO)C(O)C2Cl)cc1Br,Pre-Training_Dataset,389876,0.32024997,-2.1891994,-0.7713602652651947,0.4747283106990978,-26.078928,36.081223
COc1ccccc1CNCC(O)c1ccccc1C(F)(F)F,Pre-Training_Dataset,901048,0.18094169,0.18672562,0.6842351076069341,-0.581671279760341,-9.460859,-4.0551867
CCOCCn1c(COc2ccccc2)nc2ccccc21,Pre-Training_Dataset,477793,-1.7931762,1.866291,-0.08520541378588802,-0.4271156687551736,1.6905211,-18.522926
COc1cc(CCN2C=CC=C3C2=Nc2ccccc2OS3(=O)=O)cc(OC)c1OC,Pre-Training_Dataset,392820,0.3189766,0.032359812,-0.09987757818465366,-0.13111869531189263,-11.578052,-7.3235126
Nc1ccc2c(N3CCN(CCC4CCC(NC(=O)c5ccco5)CC4)CC3)nsc2c1,Pre-Training_Dataset,1526286,-1.4567305,-0.10945895,0.36516741939295083,1.1480086338712914,14.065996,38.72084
S=P([S-])(NCc1ccccc1)c1ccc(Oc2ccccc2)cc1.[NH3+]Cc1ccccc1,Pre-Training_Dataset,777906,-1.3571413,2.3753438,0.6882218864141435,-0.8006934667460444,-2.761664,-8.563121
Cc1c2c(nn1C)CC(C)(C)c1cnc(Nc3ccccc3)nc1-2,Pre-Training_Dataset,999690,-1.0438322,2.0074697,-0.32661898069410794,0.020688887458181413,38.27362,6.5979204
CCCC(=O)c1cnn(-c2ccc(NC(=O)c3cn(CC(=O)N4CCN(C)CC4)c4ccc(C)cc34)cc2)c1C,Pre-Training_Dataset,478431,-1.06364,0.30921978,-0.06855434019364189,0.07639247949195407,3.923247,17.019852
CC12CCC3(OCCO3)C(OC(=O)c3ccccc3)=C1CCC21OCCO1,Pre-Training_Dataset,637847,-2.3256292,-1.3516326,0.7192578640741079,0.036775279495016515,35.731422,5.2315574
O=C(NC1C2CC3CC1CC(O)(C3)C2)c1cnn2cccnc12,Pre-Training_Dataset,243018,-1.8255221,0.77993965,0.15084257642105986,0.6214469399209094,11.063269,4.1266203
CC(C)c1nn(-c2ccc(C(N)=O)c(Nc3ccc(N4CCOCC4)cc3)c2)c2nccc(-c3cnc4ccccc4c3)c12,Pre-Training_Dataset,731445,-1.6508758,0.46008623,0.09668842643412473,0.18409758379010335,9.90878,15.257684
COc1ccc(NC(=Nc2ccc(OCCCN3CCCC3)cc2)c2ccccc2)cc1,Pre-Training_Dataset,449724,-0.62984896,-0.12322895,0.9399740843466294,0.02851723327185829,-8.390204,7.6051764
CCC1(C)CC(=O)N(Nc2ccccc2)C1=O,Pre-Training_Dataset,973761,-3.239954,0.9736472,0.02684013038535432,0.2695911288155053,13.562139,-6.31029
N=C(NCCCc1c[nH]cn1)NCCC(c1cccc(C(F)(F)F)c1)c1ccccn1,Pre-Training_Dataset,573116,-2.587443,1.0918543,0.10034340628740565,-0.8175091861757728,11.119383,0.15621302
Cc1ccccc1OCC(=O)OCC(=O)Nc1ccc(Cl)cn1,Pre-Training_Dataset,881085,-1.0783387,1.4954492,0.2868652182722332,-1.1056218929141006,-9.316637,9.478612
CCOc1ccccc1N(CC(=O)Nc1ccc(OC)c(OC)c1)S(=O)(=O)c1ccccc1,Pre-Training_Dataset,469080,-0.40008315,0.69739884,1.4767372581166105,-1.4339232394941168,-19.637264,2.734158
O=C(NC1CN(Cc2cccc(F)c2)CC1O)c1cscn1,Pre-Training_Dataset,120541,-2.0682135,-0.60562766,0.005047303711085911,0.17328791386823691,20.664469,9.9835825
CC(C)N=C(S)NN=C1CCCCCCCCCCC1,Pre-Training_Dataset,1543415,-1.9249644,-0.04334276,0.31918807126888815,0.48449611503116724,-7.088312,18.322266
Cc1ccc(NC(=O)N2CCC(=O)N2)cc1,Pre-Training_Dataset,285173,-2.042944,0.40408352,-0.02297430586202531,0.26870529028942447,3.2602751,18.203568
Cc1ccc(-c2c(C(=O)NN=Cc3ccc(C)o3)nnn2-c2nonc2N)cc1,Pre-Training_Dataset,1383065,-0.585275,1.3569818,0.03691099548199778,-0.5238510625522111,-8.311641,-29.930672
CC(=O)N(Cc1ccccc1)CC1CCN(Cc2ccc(Cl)cc2)CC1,Pre-Training_Dataset,977676,-2.40987,-0.25705117,0.4854190635815157,1.0223310912303711,13.067305,29.74605
COc1ccc(NS(=O)(=O)c2cc(NC(=O)c3cncc(Br)c3)ccc2OC)cc1,Pre-Training_Dataset,114162,-0.46409458,0.9416963,0.7947724920214856,-1.63038438944013,-0.75863034,4.112797
O=C(CSc1ccccn1)N1CCCC(Nc2ccc(F)c(F)c2)C1,Pre-Training_Dataset,1377543,-2.091298,-0.4789486,-0.06676755408095883,0.895292222309947,18.442287,4.917241
CC(=O)Nc1ccc(C=NNC(=O)CC2CCCCC2)cc1,Pre-Training_Dataset,305455,-2.0502512,0.44201893,0.845387753240403,0.6198168421875226,0.8716261,17.765862
COCCC(=O)N1CCC2(CCN(Cc3cccc(F)c3)CC2)CC1,Pre-Training_Dataset,82278,-2.145747,-0.2767734,-0.13560211339072392,0.450423821321667,20.804775,10.057872
CC(N)Cc1ccccc1Sc1ccccc1,Pre-Training_Dataset,309588,-3.2651906,-1.3782698,0.4348859194103412,-0.41372632831000217,-23.137798,3.0429692
CC(CCN(C)C)c1ccc2ccccc2c1,Pre-Training_Dataset,1458546,-2.2533188,1.1909684,0.368046769294795,-0.45315104325228633,-5.2508755,-2.6875308
CN(C)c1ccc(N2C(=NC(=O)c3ccccc3)SC3CS(=O)(=O)CC32)cc1,Pre-Training_Dataset,1028835,-5.5688086,-0.25704935,0.5754861484352242,0.4232627559879829,34.718575,6.881532
CCOC(=O)c1cc(OC)c(OC)cc1NC(=O)c1cc(OC(C)=O)c(OC(C)=O)c(OC(C)=O)c1,Pre-Training_Dataset,1115574,-0.5252698,0.85788304,0.7922204788835843,-1.2779857674929713,-1.4612907,5.3773966
Cc1cc(NC(=O)Cn2cc(C#N)c(=O)c3cc(Br)ccc32)no1,Pre-Training_Dataset,1127471,-1.1287963,0.28532815,-0.2905285743396697,-0.4589008939793431,1.3371208,16.040613
COc1ccc2c(c1)C(c1ccccc1)OC21CCN(CCCC(=O)c2ccc(F)cc2)CC1,Pre-Training_Dataset,1444899,-0.63809294,-0.29006052,0.39858774366171884,0.8866456788010645,-9.125911,6.290078
O=C(NCc1ccccn1)c1ccccc1OCc1ccc(Cl)cc1Cl,Pre-Training_Dataset,567692,-1.775173,2.1999986,-0.06732979288889959,-1.3777731635766248,-10.0454,-9.359149
FC(F)(F)c1ccc(Cl)cc1CNc1nc(Nc2cc(Cl)cc(Cl)c2)n[nH]1,Pre-Training_Dataset,254054,-1.235862,2.9523723,-1.5393616464687874,-0.6550986231883718,-4.985316,5.8905787
CCCCCCCCc1ccc(CCC(N)CC(O)P(=O)(O)O)cc1,Pre-Training_Dataset,1137248,-1.2487274,-1.514816,0.47447282298718574,-0.3134393934506331,-8.368562,13.046893
CC(C)C(N)C(=O)N1C2CCC(CC2)C1C(=O)NC(C(=O)C(F)(F)F)C(C)C,Pre-Training_Dataset,534251,-2.9542785,-1.0585097,0.6385699296834645,1.0934750483697004,-10.001566,18.559475
COc1ccc(Nc2cc(C(=O)NCCCN(C)c3ccccc3)c3ccccc3n2)c(OC)c1,Pre-Training_Dataset,521730,-0.21895753,0.6691803,1.2876993243007135,-1.244070617314922,-16.576378,-1.5985899
COc1ccc(C(=O)NC2CCN(C(S)=Nc3cc(C)cc(C)c3)CC2)cc1,Pre-Training_Dataset,1120751,-0.8557749,-0.25968286,0.8656506680880189,0.5360345921626899,-10.125751,6.8911023
N#Cc1ccc(Nc2nccc(OCc3ccc(Br)cc3)n2)cc1,Pre-Training_Dataset,1212968,-1.2244915,2.1796777,-0.18749371859170263,-0.6847607121465158,-10.931671,-12.843994
Fc1cc(F)c(F)c(OC(c2ccccc2)C2CCNC2)c1F,Pre-Training_Dataset,796517,-3.0048847,-0.7619757,-0.36642200170779515,0.4216111146234931,22.535069,4.9019713
COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)N(C)CCO)cc3)sc2n1,Pre-Training_Dataset,1180888,-1.3895596,0.5498665,1.6551690664231973,0.538305935472966,-15.784165,20.755348
CCOCCSc1nnc2nc(C)cc(C)n12,Pre-Training_Dataset,1375392,-1.46752,1.0929145,-0.5150144531390504,-0.19798500755966686,-19.4655,-3.6528556
CNC(=O)c1cccc(Nc2ncnc(NCCCOc3cccc(F)c3)n2)c1,Pre-Training_Dataset,1232,-1.2565352,1.7964941,0.21084677795531379,-1.5191469675829712,-19.155926,-9.713205
CC1COc2ccccc2C1=O,Pre-Training_Dataset,788998,-3.4116814,0.6587474,-0.36643543566046,0.7031003052655902,-4.169382,-4.2880297
CN1CCC23c4c5ccc(O)c4OC2C(=NN)CCC3(O)C1C5,Pre-Training_Dataset,941892,-2.3517098,-0.81102806,-0.28774222853718856,1.3609386856813985,-17.091114,40.019264
O=C(O)c1ccc2c(c1)CC(CNS(=O)(=O)c1ccc(Cl)cc1)C2,Pre-Training_Dataset,483661,-4.0071316,0.2763909,0.09905554798120898,-0.1014598653940073,-11.879548,-25.537123
CC(=NNS(=O)(=O)c1ccc(C)cc1C)c1ccc2c(c1)OCO2,Pre-Training_Dataset,375526,-5.499905,0.73831445,0.17589183424850435,-0.2526748326002931,-20.906395,-36.237484
Cc1cccc(-c2nccn2-c2cccc(CC(=O)O)c2)n1,Pre-Training_Dataset,94977,-3.5196373,-1.5360273,0.16541595523595923,-0.8058457234596867,-26.858105,15.579271
CCN(CC(=O)Nc1c(F)cccc1F)C(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1,Pre-Training_Dataset,71660,-1.3090371,0.11148015,0.5439689564122179,0.12459368623939583,7.0560217,25.709986
COc1ccc(-c2cc(F)c(O)c(C=O)c2)cn1,Pre-Training_Dataset,651787,-0.2564144,-0.076287135,-0.8502629865065515,-0.8235737822530372,14.27577,1.1763517
CCOc1ccc2nc(NCCCNS(=O)(=O)c3ccc(C)cc3)c(C#N)cc2c1,Pre-Training_Dataset,1385146,-1.0627322,0.88565534,0.243078163528688,-0.9935663593592128,-19.426153,-19.798944
COc1ccc(CN=C(S)N2CCN(c3ncnc4cc(OC)c(OC)cc34)CC2)cc1,Pre-Training_Dataset,577972,-0.44686466,-0.34152836,-0.16171287464057557,0.12962918231968545,-1.4969428,23.547096
Cc1ccc(-c2cccc(C(=O)N3CCCC(C)(C)C3)n2)cc1F,Pre-Training_Dataset,881464,-1.8719791,-0.2267058,-0.9569675035817021,0.35105100412775475,7.1013494,36.912113
Cc1ccc2c(O)c(Cc3c(O)c4ccc(C)c(C)c4oc3=O)c(=O)oc2c1C,Pre-Training_Dataset,376696,-2.2642384,1.0996609,-0.4104667493601592,-0.24365902854236846,4.7951255,-4.8029156
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(OC=O)c3ccccc3)C2SC1,Pre-Training_Dataset,1472126,-0.89640963,-0.16786231,1.0182978053460148,0.41718398139235197,-33.18092,21.660025
CCCCCCCCc1ccc(COC2CNC(C)C2)cc1,Pre-Training_Dataset,1010182,-1.2250081,-1.4716803,-0.01913428213473887,0.555517290924695,-8.65492,12.894309
CCc1cccc(C(C)C(=O)O)c1,Pre-Training_Dataset,424222,-3.455623,-1.4573793,0.7698752327438393,-0.826373911923011,-26.30843,4.213309
O=C(NCCCCN1CCOCC1)Nc1ccc(-c2cccnc2)cc1,Pre-Training_Dataset,953830,-1.2520981,-0.024391085,0.30048980470672426,0.5847801284609854,10.528138,17.378395
Nc1nc(O)c(N=Nc2ccccc2)c(C(=O)O)n1,Pre-Training_Dataset,1162344,-3.51725,1.2269592,-0.015192063531520103,-0.934262001912694,3.616296,-11.636693
COc1ccc(-c2nn(-c3ccccc3)cc2C=NNc2ccc(Cl)c(C(=O)O)c2)cc1OC,Pre-Training_Dataset,1021769,-0.06548421,0.5781812,0.03353142793500401,-1.2595819839833717,2.561167,-36.140648
C[S+](CCCc1c[nH]c2ccccc12)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,Pre-Training_Dataset,207833,0.34972626,-2.2158527,-0.45820485510689607,0.06925533473689026,-28.888227,36.52643
O=[N+]([O-])c1cccc(-c2ccc(C=NNc3nc(N4CCCCC4)nc(N4CCCCC4)n3)o2)c1,Pre-Training_Dataset,1032258,-0.10641302,1.7795572,-0.4950443303389146,0.3643026718359784,-3.762684,-30.712702
CCCCCC(O)C=CC=CCCCCCCCCCC(=O)O,Pre-Training_Dataset,1164980,-1.386766,-1.6805633,0.7751868014873253,-0.2781881978083434,-11.3897915,14.51727
COc1ccc(-c2ccc(C)cc2F)cc1C(CC(=O)O)c1ncc(C)s1,Pre-Training_Dataset,749377,0.14338605,0.20667104,-0.03876851088502622,-1.1880943143299014,13.290175,0.246261
CCN1CC=C(c2cc3c(-c4cccc(N5CCOc6cc(C7CC7)cc(F)c6C5=O)c4CO)ccnc3[nH]2)CC1,Pre-Training_Dataset,1009490,-2.7732494,1.2820914,-1.2200179954490105,1.1293028627408688,22.514242,-4.129072
O=C(Cc1cccc2ccccc12)NCC1OC(n2cnc3c(NCc4ccc(Oc5ccccc5)cc4)ncnc32)C(O)C1O,Pre-Training_Dataset,70257,0.3599778,-2.2128656,0.9078854786525088,-0.6644216105975511,-30.263828,36.543633
COc1ccc2c(c1)C(=O)c1c-2c(N2CCN(C(=O)CN3CCOCC3)CC2)nc2ccccc12,Pre-Training_Dataset,696284,-0.34534416,-0.08415029,0.12552750939301513,0.42508170952861546,15.954752,13.381786
O=C(Nc1cccc(-c2n[nH]c3ccc(-c4nc[nH]n4)cc23)c1)c1ccoc1,Pre-Training_Dataset,674315,-0.9037736,1.4956046,-0.05743300612065389,-1.4392349980952504,1.5928668,8.829639
N#Cc1cccc2c1OCC(c1nc3ccc(-c4ccnc(N)n4)cc3[nH]1)C2,Pre-Training_Dataset,935687,-0.7665872,1.5901314,-1.0960139202548405,0.4716763571960511,1.5341473,-6.838489
O=C(NC(=O)c1ccccc1Cl)Nc1nc2ccc(S(=O)(=O)CCN3CCCC3)cc2s1,Pre-Training_Dataset,1596716,-1.3979884,0.6977022,0.3627860514114801,0.16113779856069577,-28.981373,-15.899145
O=C(Oc1cccnc1O)c1ccco1,Pre-Training_Dataset,675631,-0.35443035,-0.6453954,0.19243959546447625,-0.6874471988301609,-18.145931,5.7319922
N#Cc1ccc(OCCCOc2ccc(-n3cccc3)cc2)cc1,Pre-Training_Dataset,742441,-1.2472869,2.1288052,-0.3743600144817844,-0.1740664214279963,-3.282198,-6.2662363
CCOCCn1ccc2c(OCC(=O)Nc3ccccc3OC)cccc2c1=O,Pre-Training_Dataset,1251883,-0.7795933,0.31749922,0.5896204939616488,-0.9086854041441977,-8.339877,-6.044585
O=C1CC(O)CC(CC2c3ccc(F)cc3-c3cc(Cl)cc(Cl)c32)O1,Pre-Training_Dataset,989748,-3.3047082,1.1086358,-1.6338209663289966,0.4623268332023277,5.0488997,-3.599644
CCOC(=O)CCN(Cc1ccccc1)SN(C(=O)NC(=O)c1c(F)cccc1F)c1ccccc1,Pre-Training_Dataset,592006,-1.9263148,0.2386934,1.0635647658638343,-1.1365040196733431,-28.486889,6.2905436
Nc1nc2ccccc2nc1NC(=O)C1CCN(Cc2ccccc2)CC1,Pre-Training_Dataset,861986,-2.382412,-0.3145056,0.664027603604577,0.7704383984705644,13.2756605,30.569197
CCCCCCCCc1cc(O)nc(O)n1,Pre-Training_Dataset,80381,-1.2201574,-1.4804541,-0.43296494185574613,-0.48143153111345466,-9.206749,12.387926
Nc1n[nH]c2cc(NC(=O)NC(c3ccccc3)C3(O)CCCC3)ncc12,Pre-Training_Dataset,862929,-1.101602,1.2459153,0.34611085361861854,-0.3463514045668241,1.4450712,23.578913
